competition_name,season_name,competition_short,tournament_id,team,player,position,current_role,target_role,role_fit_score,role_fit_rank
UEFA Euro,2024,Euro,Euro_2024,Germany,Pascal Groß,Right Defensive Midfield,Tempo Controller,Pressing Player,48.95,5.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Pascal Groß,Right Defensive Midfield,Tempo Controller,Ball Winner,38.43,6.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Pascal Groß,Right Defensive Midfield,Tempo Controller,Balanced Role,67.67,3.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Robert Andrich,Right Defensive Midfield,Tempo Controller,Box Threat,74.77,5.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Robert Andrich,Right Defensive Midfield,Tempo Controller,Tempo Controller,78.89,1.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Robert Andrich,Right Defensive Midfield,Tempo Controller,Progressive Carrier,78.51,2.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Robert Andrich,Right Defensive Midfield,Tempo Controller,Pressing Player,76.1,4.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Robert Andrich,Right Defensive Midfield,Tempo Controller,Ball Winner,73.51,6.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Robert Andrich,Right Defensive Midfield,Tempo Controller,Balanced Role,78.37,3.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Thomas Müller,Center Attacking Midfield,Balanced Role,Box Threat,58.68,1.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Thomas Müller,Center Attacking Midfield,Balanced Role,Tempo Controller,24.52,5.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Thomas Müller,Center Attacking Midfield,Balanced Role,Progressive Carrier,23.9,6.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Thomas Müller,Center Attacking Midfield,Balanced Role,Pressing Player,27.46,4.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Thomas Müller,Center Attacking Midfield,Balanced Role,Ball Winner,32.92,3.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Thomas Müller,Center Attacking Midfield,Balanced Role,Balanced Role,34.79,2.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Toni Kroos,Left Defensive Midfield,Tempo Controller,Box Threat,52.3,6.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Toni Kroos,Left Defensive Midfield,Tempo Controller,Tempo Controller,93.46,2.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Toni Kroos,Left Defensive Midfield,Tempo Controller,Progressive Carrier,99.58,1.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Toni Kroos,Left Defensive Midfield,Tempo Controller,Pressing Player,77.04,3.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Toni Kroos,Left Defensive Midfield,Tempo Controller,Ball Winner,63.68,5.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Toni Kroos,Left Defensive Midfield,Tempo Controller,Balanced Role,76.69,4.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Waldemar Anton,Left Center Back,Balanced Role,Box Threat,17.19,3.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Waldemar Anton,Left Center Back,Balanced Role,Tempo Controller,32.35,1.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Waldemar Anton,Left Center Back,Balanced Role,Progressive Carrier,19.29,2.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Waldemar Anton,Left Center Back,Balanced Role,Pressing Player,14.26,5.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Waldemar Anton,Left Center Back,Balanced Role,Ball Winner,8.16,6.0
UEFA Euro,2024,Euro,Euro_2024,Germany,Waldemar Anton,Left Center Back,Balanced Role,Balanced Role,15.37,4.0
UEFA Euro,2024,Euro,Euro_2024,Germany,İlkay Gündoğan,Center Attacking Midfield,Box Threat,Box Threat,82.04,1.0
UEFA Euro,2024,Euro,Euro_2024,Germany,İlkay Gündoğan,Center Attacking Midfield,Box Threat,Tempo Controller,65.1,5.0
UEFA Euro,2024,Euro,Euro_2024,Germany,İlkay Gündoğan,Center Attacking Midfield,Box Threat,Progressive Carrier,71.49,2.0
UEFA Euro,2024,Euro,Euro_2024,Germany,İlkay Gündoğan,Center Attacking Midfield,Box Threat,Pressing Player,67.71,4.0
UEFA Euro,2024,Euro,Euro_2024,Germany,İlkay Gündoğan,Center Attacking Midfield,Box Threat,Ball Winner,57.8,6.0
UEFA Euro,2024,Euro,Euro_2024,Germany,İlkay Gündoğan,Center Attacking Midfield,Box Threat,Balanced Role,67.74,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,András Schäfer,Left Defensive Midfield,Pressing Player,Box Threat,52.53,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,András Schäfer,Left Defensive Midfield,Pressing Player,Tempo Controller,74.89,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,András Schäfer,Left Defensive Midfield,Pressing Player,Progressive Carrier,75.89,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,András Schäfer,Left Defensive Midfield,Pressing Player,Pressing Player,95.39,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,András Schäfer,Left Defensive Midfield,Pressing Player,Ball Winner,81.75,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,András Schäfer,Left Defensive Midfield,Pressing Player,Balanced Role,79.04,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Fiola,Right Center Back,Balanced Role,Box Threat,17.19,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Fiola,Right Center Back,Balanced Role,Tempo Controller,56.41,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Fiola,Right Center Back,Balanced Role,Progressive Carrier,63.94,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Fiola,Right Center Back,Balanced Role,Pressing Player,77.46,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Fiola,Right Center Back,Balanced Role,Ball Winner,32.92,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Fiola,Right Center Back,Balanced Role,Balanced Role,50.48,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Szalai,Left Center Back,Balanced Role,Box Threat,51.54,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Szalai,Left Center Back,Balanced Role,Tempo Controller,55.7,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Szalai,Left Center Back,Balanced Role,Progressive Carrier,45.49,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Szalai,Left Center Back,Balanced Role,Pressing Player,52.73,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Szalai,Left Center Back,Balanced Role,Ball Winner,47.55,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Attila Szalai,Left Center Back,Balanced Role,Balanced Role,50.28,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Barnabás Varga,Center Forward,Box Threat,Box Threat,86.28,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Barnabás Varga,Center Forward,Box Threat,Tempo Controller,25.38,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Barnabás Varga,Center Forward,Box Threat,Progressive Carrier,19.71,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Barnabás Varga,Center Forward,Box Threat,Pressing Player,85.85,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Barnabás Varga,Center Forward,Box Threat,Ball Winner,80.81,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Barnabás Varga,Center Forward,Box Threat,Balanced Role,66.78,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Bendegúz Bolla,Right Wing Back,Pressing Player,Box Threat,62.21,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Bendegúz Bolla,Right Wing Back,Pressing Player,Tempo Controller,39.43,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Bendegúz Bolla,Right Wing Back,Pressing Player,Progressive Carrier,39.2,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Bendegúz Bolla,Right Wing Back,Pressing Player,Pressing Player,80.71,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Bendegúz Bolla,Right Wing Back,Pressing Player,Ball Winner,67.16,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Bendegúz Bolla,Right Wing Back,Pressing Player,Balanced Role,59.81,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Callum Styles,Left Defensive Midfield,Pressing Player,Box Threat,17.19,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Callum Styles,Left Defensive Midfield,Pressing Player,Tempo Controller,42.61,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Callum Styles,Left Defensive Midfield,Pressing Player,Progressive Carrier,48.85,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Callum Styles,Left Defensive Midfield,Pressing Player,Pressing Player,85.85,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Callum Styles,Left Defensive Midfield,Pressing Player,Ball Winner,63.65,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Callum Styles,Left Defensive Midfield,Pressing Player,Balanced Role,54.78,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dominik Szoboszlai,Right Attacking Midfield,Box Threat,Box Threat,84.47,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dominik Szoboszlai,Right Attacking Midfield,Box Threat,Tempo Controller,66.19,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dominik Szoboszlai,Right Attacking Midfield,Box Threat,Progressive Carrier,76.31,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dominik Szoboszlai,Right Attacking Midfield,Box Threat,Pressing Player,97.38,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dominik Szoboszlai,Right Attacking Midfield,Box Threat,Ball Winner,86.25,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dominik Szoboszlai,Right Attacking Midfield,Box Threat,Balanced Role,86.35,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dániel Gazdag,Left Center Forward,Balanced Role,Box Threat,17.19,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dániel Gazdag,Left Center Forward,Balanced Role,Tempo Controller,34.06,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dániel Gazdag,Left Center Forward,Balanced Role,Progressive Carrier,5.03,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dániel Gazdag,Left Center Forward,Balanced Role,Pressing Player,16.46,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dániel Gazdag,Left Center Forward,Balanced Role,Ball Winner,8.91,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Dániel Gazdag,Left Center Forward,Balanced Role,Balanced Role,10.85,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Endre Botka,Right Center Back,Ball Winner,Box Threat,17.19,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Endre Botka,Right Center Back,Ball Winner,Tempo Controller,71.08,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Endre Botka,Right Center Back,Ball Winner,Progressive Carrier,52.52,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Endre Botka,Right Center Back,Ball Winner,Pressing Player,70.65,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Endre Botka,Right Center Back,Ball Winner,Ball Winner,75.7,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Endre Botka,Right Center Back,Ball Winner,Balanced Role,64.98,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Kevin Csoboth,Right Wing Back,Balanced Role,Box Threat,77.38,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Kevin Csoboth,Right Wing Back,Balanced Role,Tempo Controller,18.17,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Kevin Csoboth,Right Wing Back,Balanced Role,Progressive Carrier,8.07,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Kevin Csoboth,Right Wing Back,Balanced Role,Pressing Player,14.26,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Kevin Csoboth,Right Wing Back,Balanced Role,Ball Winner,4.8,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Kevin Csoboth,Right Wing Back,Balanced Role,Balanced Role,21.54,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,László Kleinheisler,Right Defensive Midfield,Balanced Role,Box Threat,17.19,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,László Kleinheisler,Right Defensive Midfield,Balanced Role,Tempo Controller,36.98,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,László Kleinheisler,Right Defensive Midfield,Balanced Role,Progressive Carrier,9.12,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,László Kleinheisler,Right Defensive Midfield,Balanced Role,Pressing Player,34.07,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,László Kleinheisler,Right Defensive Midfield,Balanced Role,Ball Winner,19.36,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,László Kleinheisler,Right Defensive Midfield,Balanced Role,Balanced Role,17.68,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Martin Ádám,Center Forward,Balanced Role,Box Threat,17.19,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Martin Ádám,Center Forward,Balanced Role,Tempo Controller,12.4,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Martin Ádám,Center Forward,Balanced Role,Progressive Carrier,10.27,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Martin Ádám,Center Forward,Balanced Role,Pressing Player,19.71,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Martin Ádám,Center Forward,Balanced Role,Ball Winner,16.57,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Martin Ádám,Center Forward,Balanced Role,Balanced Role,15.81,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Milos Kerkez,Left Wing Back,Balanced Role,Box Threat,17.19,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Milos Kerkez,Left Wing Back,Balanced Role,Tempo Controller,36.79,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Milos Kerkez,Left Wing Back,Balanced Role,Progressive Carrier,54.61,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Milos Kerkez,Left Wing Back,Balanced Role,Pressing Player,62.47,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Milos Kerkez,Left Wing Back,Balanced Role,Ball Winner,65.35,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Milos Kerkez,Left Wing Back,Balanced Role,Balanced Role,49.52,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Márton Dárdai,Left Center Back,Balanced Role,Box Threat,40.71,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Márton Dárdai,Left Center Back,Balanced Role,Tempo Controller,48.76,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Márton Dárdai,Left Center Back,Balanced Role,Progressive Carrier,54.61,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Márton Dárdai,Left Center Back,Balanced Role,Pressing Player,70.65,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Márton Dárdai,Left Center Back,Balanced Role,Ball Winner,26.29,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Márton Dárdai,Left Center Back,Balanced Role,Balanced Role,47.53,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Péter Gulácsi,Goalkeeper,Goalkeeper,Box Threat,17.19,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Péter Gulácsi,Goalkeeper,Goalkeeper,Tempo Controller,53.99,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Péter Gulácsi,Goalkeeper,Goalkeeper,Progressive Carrier,45.91,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Péter Gulácsi,Goalkeeper,Goalkeeper,Pressing Player,3.98,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Péter Gulácsi,Goalkeeper,Goalkeeper,Ball Winner,45.87,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Péter Gulácsi,Goalkeeper,Goalkeeper,Balanced Role,33.03,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Roland Sallai,Left Attacking Midfield,Box Threat,Box Threat,95.07,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Roland Sallai,Left Attacking Midfield,Box Threat,Tempo Controller,48.21,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Roland Sallai,Left Attacking Midfield,Box Threat,Progressive Carrier,64.78,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Roland Sallai,Left Attacking Midfield,Box Threat,Pressing Player,88.05,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Roland Sallai,Left Attacking Midfield,Box Threat,Ball Winner,79.33,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Roland Sallai,Left Attacking Midfield,Box Threat,Balanced Role,78.19,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Willi Orban,Center Back,Ball Winner,Box Threat,76.16,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Willi Orban,Center Back,Ball Winner,Tempo Controller,72.91,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Willi Orban,Center Back,Ball Winner,Progressive Carrier,69.08,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Willi Orban,Center Back,Ball Winner,Pressing Player,58.91,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Willi Orban,Center Back,Ball Winner,Ball Winner,87.76,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Willi Orban,Center Back,Ball Winner,Balanced Role,75.01,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Zsolt Nagy,Left Wing Back,Balanced Role,Box Threat,17.19,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Zsolt Nagy,Left Wing Back,Balanced Role,Tempo Controller,6.87,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Zsolt Nagy,Left Wing Back,Balanced Role,Progressive Carrier,6.29,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Zsolt Nagy,Left Wing Back,Balanced Role,Pressing Player,34.07,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Zsolt Nagy,Left Wing Back,Balanced Role,Ball Winner,11.84,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Zsolt Nagy,Left Wing Back,Balanced Role,Balanced Role,15.78,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Lang,Right Center Back,Balanced Role,Box Threat,17.19,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Lang,Right Center Back,Balanced Role,Tempo Controller,33.1,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Lang,Right Center Back,Balanced Role,Progressive Carrier,15.93,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Lang,Right Center Back,Balanced Role,Pressing Player,27.46,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Lang,Right Center Back,Balanced Role,Ball Winner,45.88,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Lang,Right Center Back,Balanced Role,Balanced Role,30.25,3.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Nagy,Right Defensive Midfield,Balanced Role,Box Threat,38.23,5.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Nagy,Right Defensive Midfield,Balanced Role,Tempo Controller,44.98,4.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Nagy,Right Defensive Midfield,Balanced Role,Progressive Carrier,33.12,6.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Nagy,Right Defensive Midfield,Balanced Role,Pressing Player,67.3,1.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Nagy,Right Defensive Midfield,Balanced Role,Ball Winner,48.47,2.0
UEFA Euro,2024,Euro,Euro_2024,Hungary,Ádám Nagy,Right Defensive Midfield,Balanced Role,Balanced Role,46.31,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Alessandro Bastoni,Center Back,Tempo Controller,Box Threat,63.11,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Alessandro Bastoni,Center Back,Tempo Controller,Tempo Controller,91.18,2.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Alessandro Bastoni,Center Back,Tempo Controller,Progressive Carrier,92.14,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Alessandro Bastoni,Center Back,Tempo Controller,Pressing Player,62.47,6.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Alessandro Bastoni,Center Back,Tempo Controller,Ball Winner,80.07,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Alessandro Bastoni,Center Back,Tempo Controller,Balanced Role,77.71,4.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Andrea Cambiaso,Left Back,Balanced Role,Box Threat,17.19,6.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Andrea Cambiaso,Left Back,Balanced Role,Tempo Controller,37.12,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Andrea Cambiaso,Left Back,Balanced Role,Progressive Carrier,38.16,2.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Andrea Cambiaso,Left Back,Balanced Role,Pressing Player,34.07,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Andrea Cambiaso,Left Back,Balanced Role,Ball Winner,51.39,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Andrea Cambiaso,Left Back,Balanced Role,Balanced Role,36.62,4.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Bryan Cristante,Right Center Midfield,Balanced Role,Box Threat,63.74,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Bryan Cristante,Right Center Midfield,Balanced Role,Tempo Controller,75.47,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Bryan Cristante,Right Center Midfield,Balanced Role,Progressive Carrier,71.8,2.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Bryan Cristante,Right Center Midfield,Balanced Role,Pressing Player,60.59,4.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Bryan Cristante,Right Center Midfield,Balanced Role,Ball Winner,29.48,6.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Bryan Cristante,Right Center Midfield,Balanced Role,Balanced Role,57.05,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Davide Frattesi,Right Center Midfield,Balanced Role,Box Threat,40.06,2.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Davide Frattesi,Right Center Midfield,Balanced Role,Tempo Controller,14.28,6.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Davide Frattesi,Right Center Midfield,Balanced Role,Progressive Carrier,23.06,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Davide Frattesi,Right Center Midfield,Balanced Role,Pressing Player,45.91,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Davide Frattesi,Right Center Midfield,Balanced Role,Ball Winner,31.43,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Davide Frattesi,Right Center Midfield,Balanced Role,Balanced Role,30.72,4.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Chiesa,Right Wing,Box Threat,Box Threat,79.6,2.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Chiesa,Right Wing,Box Threat,Tempo Controller,32.78,6.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Chiesa,Right Wing,Box Threat,Progressive Carrier,61.11,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Chiesa,Right Wing,Box Threat,Pressing Player,84.28,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Chiesa,Right Wing,Box Threat,Ball Winner,72.46,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Chiesa,Right Wing,Box Threat,Balanced Role,68.96,4.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Dimarco,Left Back,Balanced Role,Box Threat,17.19,6.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Dimarco,Left Back,Balanced Role,Tempo Controller,51.32,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Dimarco,Left Back,Balanced Role,Progressive Carrier,57.13,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Dimarco,Left Back,Balanced Role,Pressing Player,70.65,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Dimarco,Left Back,Balanced Role,Ball Winner,57.19,2.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Federico Dimarco,Left Back,Balanced Role,Balanced Role,51.81,4.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Giacomo Raspadori,Left Center Midfield,Balanced Role,Box Threat,48.63,2.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Giacomo Raspadori,Left Center Midfield,Balanced Role,Tempo Controller,46.15,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Giacomo Raspadori,Left Center Midfield,Balanced Role,Progressive Carrier,49.69,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Giacomo Raspadori,Left Center Midfield,Balanced Role,Pressing Player,37.84,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Giacomo Raspadori,Left Center Midfield,Balanced Role,Ball Winner,27.13,6.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Giacomo Raspadori,Left Center Midfield,Balanced Role,Balanced Role,40.8,4.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Mancini,Right Center Back,Tempo Controller,Box Threat,17.19,6.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Mancini,Right Center Back,Tempo Controller,Tempo Controller,88.71,2.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Mancini,Right Center Back,Tempo Controller,Progressive Carrier,90.99,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Mancini,Right Center Back,Tempo Controller,Pressing Player,65.93,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Mancini,Right Center Back,Tempo Controller,Ball Winner,60.63,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Mancini,Right Center Back,Tempo Controller,Balanced Role,63.13,4.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Scamacca,Center Forward,Balanced Role,Box Threat,73.97,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Scamacca,Center Forward,Balanced Role,Tempo Controller,21.94,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Scamacca,Center Forward,Balanced Role,Progressive Carrier,21.07,6.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Scamacca,Center Forward,Balanced Role,Pressing Player,60.59,2.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Scamacca,Center Forward,Balanced Role,Ball Winner,22.1,4.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluca Scamacca,Center Forward,Balanced Role,Balanced Role,39.23,3.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluigi Donnarumma,Goalkeeper,Goalkeeper,Box Threat,17.19,5.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluigi Donnarumma,Goalkeeper,Goalkeeper,Tempo Controller,52.99,1.0
UEFA Euro,2024,Euro,Euro_2024,Italy,Gianluigi Donnarumma,Goalkeeper,Goalkeeper,Progressive Carrier,33.12,2.0
